식당(ID),식당명,지역명,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,입식좌석수,좌식좌석수,대표메뉴명
314188,이자카야엔,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
314192,교토일식,부산광역시 해운대구,Y,Y,N,N,N,Y,,,N,N,N,전화예약,,,,,,,N,N,N,,,
314618,송원일식,부산광역시 수영구,Y,N,N,N,Y,N,일요일,매일 10:00~22:00,N,N,N,"전화예약,온라인예약",네이버,,,,,,N,Y,Y,,,
339316,노모,부산광역시 해운대구,N,N,N,N,Y,N,화요일,,N,N,N,,,https://instagram.com/meckor012018?utm_source=ig_profile_share&igshid=1e3j9b1lbdfnv,,,,,N,N,N,,,
339355,설참치,부산광역시 해운대구,N,N,N,N,Y,N,,평일 17:30~01:30,N,N,Y,,,,,,,,N,N,N,,,
339444,what숑,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
339933,다케다야,부산광역시 수영구,N,Y,N,N,N,Y,월요일,"매일 11:30~15:00, 매일 15:00~17:00",N,N,Y,,,"http://instagram.com/bisi_nius_mom,http://blog.naver.com/taiyou27272",,,,,N,N,N,,,
339959,히카리이자까야,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,182.678294,N,N,N,,,
367848,우미,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,영화의 거리,35.1548866,129.144666,245.788015,N,N,N,,,
367914,명,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
367952,조한호스시(해운대본점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
368477,후지우동,부산광역시 수영구,N,N,N,N,Y,N,일요일,매일 10:00~21:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,481.187163,N,N,N,,,
368519,고옥,부산광역시 수영구,N,N,N,N,Y,N,월요일,"매일 11:30~15:00, 매일 15:00~17:00",N,N,N,,,,,,,,N,N,N,,,
398538,스시난,부산광역시 해운대구,Y,Y,N,N,Y,Y,월요일,,N,N,N,,,,영화의 거리,35.1548866,129.144666,245.788015,N,N,N,,,
398611,파크 하얏트 부산 다이닝룸,부산광역시 해운대구,Y,Y,N,N,Y,Y,,,N,N,N,"전화예약,온라인예약",네이버,https://restaurants.parkhyattbusan.com/ko/dining-room/,영화의 거리,35.1548866,129.144666,340.167846,N,N,N,,,
398620,이노시시,부산광역시 해운대구,Y,Y,N,N,N,Y,일요일,"평일 18:00~02:00, 일요일 18:00~01:00",N,N,N,전화예약,,,,,,,N,N,N,,,
398624,해운대 풍조미역,부산광역시 해운대구,N,N,N,N,Y,N,,매일 12:00~21:00,N,N,N,,,"http://www.nihikinooni.com,https://www.instagram.com/nihikino.oni_official/,https://www.facebook.com/nihikinooni/",해운대해수욕장,35.1590427,129.160115,374.189083,N,N,N,,,
430178,하쿠,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,해운대해수욕장,35.1590427,129.160115,522.255946,N,N,N,,,
430225,미나미(본점),부산광역시 해운대구,N,N,N,N,Y,Y,,매일 18:30~05:00,N,N,N,전화예약,,http://minamibonjeom.cityfood.co.kr,해운대해수욕장,35.1590427,129.160115,479.209571,N,N,N,,,
430254,마당쇠왕소금구이,부산광역시 해운대구,N,N,N,N,Y,Y,,매일 16:00~02:00,N,N,N,전화예약,,,동백섬,35.1526697,129.150921,577.403489,N,N,N,,,
430270,막시,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
430343,해목,부산광역시 해운대구,N,Y,N,N,Y,Y,,매일 11:00~22:00,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,306.536216,N,N,N,,,
1346,우리횟집,부산광역시 서구,N,N,N,N,Y,N,,,N,N,Y,,,,송도해상케이블카,35.0768815,129.022874,53.72865,N,N,N,,,
1348,그숲(부산점),부산광역시 서구,Y,Y,N,N,Y,Y,연중무휴,"평일 16:00~02:00, 공휴일 12:00~02:00",N,N,N,전화예약,,,송도오션파크,35.0727332,129.01749,260.499527,N,N,N,,,
1349,청기와횟집,부산광역시 서구,N,N,N,N,Y,N,화요일,매일 11:00~22:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,73.368192,N,N,N,,,
1481,미포초장집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
1628,송백장횟집,부산광역시 사하구,N,N,N,N,N,N,,매일 09:00~22:00,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,90.438785,N,N,N,,,
1629,불쭈왕(본점),부산광역시 사하구,N,N,N,N,Y,N,,매일 10:30~22:00,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,99.744237,N,N,N,,,
1633,빈스킹토스트&남태평양횟집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
1637,태극당,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,Y,,,,,,,,N,N,N,,,
1780,(구)백화장,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
1969,바다커피숍,부산광역시 수영구,N,N,N,N,N,N,,매일 09:00~21:00,N,N,N,,,,,,,,N,N,N,,,
2236,거창한식,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2253,남천식육식당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2542,남해복국,부산광역시 서구,Y,N,N,N,Y,N,일요일,매일 09:30~21:30,N,N,N,,,https://namhaebokguk.modoo.at,부산공동어시장,35.0884428,129.0251,280.466408,N,N,N,,,
2543,구내식당,부산광역시 서구,N,N,N,N,Y,N,일요일,매일 06:00~18:00,N,N,N,,,,부산공동어시장,35.0884428,129.0251,147.726203,N,N,N,,,
2547,곤포횟집,부산광역시 서구,N,N,N,N,Y,N,,매일 11:00~20:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,94.960455,N,N,N,,,
2925,삼영횟집,부산광역시 서구,Y,Y,N,N,Y,N,수요일,매일 10:00~22:00,N,N,N,전화예약,,https://songdosamyoung.modoo.at,송도해상케이블카,35.0768815,129.022874,603.423966,N,N,N,,,
2926,산호옥,부산광역시 서구,N,N,N,N,Y,N,,매일 11:00~24:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,104.662347,N,N,N,,,
2927,지코바치킨(송도점),부산광역시 서구,N,N,N,N,Y,N,,,N,N,N,,,http://www.gcova.co.kr/,송도해상케이블카,35.0768815,129.022874,271.721861,N,N,N,,,
2928,제일반점,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2945,해운대 원조할매국밥,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2950,성림횟집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2967,영남면옥,부산광역시 수영구,N,N,N,N,N,N,,매일 11:00~22:00,N,N,N,,,,,,,,N,N,N,,,
2968,골목횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2970,소라횟집,부산광역시 수영구,N,N,N,N,N,N,,"평일 10:00~22:00, 주말 10:00~23:00",N,N,N,,,,,,,,N,N,N,,,
2971,남천횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2972,이씨횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3276,탐앤탐스(부산송도해수욕장점),부산광역시 서구,N,N,N,N,N,N,,매일 09:00~01:00,N,N,N,,,"https://tomntoms.com/,https://smartstore.naver.com/tomntoms/?NaPm=ct%3Dkkg86aoq%7Cci%3Dcheckout%7Ctr%3Dds%7Ctrx%3D%7Chk%3D30c604a8bdde8acbff5fca77429d07345f0ca0c0,https://www.instagram.com/tomntoms_coffee/,https://blog.naver.com/tomntoms01,https://www.fac",송도오션파크,35.0727332,129.01749,224.219273,N,N,N,,,
3278,청춘횟집,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3279,멍기,부산광역시 서구,N,N,N,N,Y,N,화요일,매일 09:00~24:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,86.770245,N,N,N,,,
3283,천일홍,부산광역시 서구,Y,Y,N,N,Y,Y,,"평일 10:00~22:00, 토요일 10:00~22:00, 일요일 10:00~22:00",N,N,N,,,,송도해상케이블카,35.0768815,129.022874,600.69358,N,N,N,,,
3359,송정횟집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,210.191525,N,N,N,,,
3360,경주집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3365,천우장식당,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3369,유정,부산광역시 수영구,Y,N,N,N,Y,N,,매일 11:00~24:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,646.064861,N,N,N,,,
3739,민경회센타,부산광역시 서구,N,N,N,N,Y,N,일요일,매일 05:00~21:00,N,N,N,,,,부산공동어시장,35.0884428,129.0251,233.913888,N,N,N,,,
3778,송정꼬리치는 산곰장어,부산광역시 해운대구,N,Y,N,N,Y,Y,,,N,N,N,전화예약,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,411.142054,N,N,N,,,
3779,강남횟집,부산광역시 해운대구,N,N,N,N,Y,N,연중무휴,"매일 11:00~01:00, 토요일 11:00~02:00",N,N,Y,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,393.635656,N,N,N,,,
3783,양산도(다대점),부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,162.325364,N,N,N,,,
3787,하모횟집,부산광역시 수영구,N,N,N,N,N,N,,매일 12:00~21:00,N,N,N,,,,민락수변공원,35.1582645,129.131484,439.802466,N,N,N,,,
3788,감골횟집,부산광역시 수영구,N,N,N,N,N,N,연중무휴,평일 12:00~22:00,N,N,Y,,,,민락수변공원,35.1582645,129.131484,450.451563,N,N,N,,,
3790,니노미야,부산광역시 수영구,N,Y,N,N,Y,Y,,평일 11:30~20:00,N,N,N,전화예약,,https://instagram.com/sweets__ninomiya,,,,,N,N,N,,,
3792,금송포차,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
4740,구내식당,부산광역시 서구,N,N,N,N,Y,N,일요일,매일 06:00~18:00,N,N,N,,,,부산공동어시장,35.0884428,129.0251,147.726203,N,N,N,,,
4782,수영구청 구내식당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
4786,문삼이(수영점),부산광역시 수영구,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,,,,수영사적공원,35.170842,129.114398,512.758997,N,N,N,,,
4787,고성횟집,부산광역시 수영구,N,N,N,N,N,N,,매일 10:00~22:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,684.286062,N,N,N,,,
4788,뚱보집(남천점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
5286,웨스틴 조선 부산 오킴스,부산광역시 해운대구,Y,Y,N,N,Y,N,,"매일 11:00~14:00, 매일 12:00~17:00",N,N,N,온라인예약,네이버,"https://www.josunhotel.com/hotel/westinBusan.do,https://www.instagram.com/thewestinjosunbusan/,https://www.facebook.com/thewestinjosunbusan/",해운대해수욕장,35.1590427,129.160115,674.645152,N,N,N,,,
5294,돌고래횟집,부산광역시 수영구,N,N,N,N,Y,N,연중무휴,"평일 11:00~24:00, 주말 11:00~24:00",N,N,N,,,http://www.dolgoresushi.co.kr/,광안리 해수욕장,35.1537687,129.118499,670.860564,N,N,N,,,
5295,방파제,부산광역시 수영구,Y,Y,N,N,Y,Y,,"매일 12:00~15:00, 매일 17:00~22:30",N,Y,N,"전화예약,온라인예약",네이버,"http://www.bangpaje.co.kr/,https://bangpajefish.modoo.at,https://www.facebook.com/pg/busanbangpaje,http://www.instagram.com/Bangpajefish",광안리 해수욕장,35.1537687,129.118499,689.860091,N,Y,Y,,,
5883,처갓집양념치킨(중동1호점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,http://www.cheogajip.co.kr/,,,,,N,N,N,,,
5909,경진커피,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
5910,해뜨락(찻집),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
5911,김영표과자점,부산광역시 수영구,N,N,N,N,Y,N,,매일 08:00~23:00,N,N,N,,,,,,,,N,N,N,,,
6661,미조횟집,부산광역시 서구,N,N,N,N,Y,N,목요일,매일 10:00~22:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,248.974292,N,N,N,,,
6806,오거리분식,부산광역시 수영구,N,N,N,N,Y,N,,매일 10:00~20:30,N,N,Y,,,,광안리 해수욕장,35.1537687,129.118499,573.757837,N,N,N,,,
6807,후라이드참잘하는집(광안점),부산광역시 수영구,N,N,N,N,N,N,,매일 11:00~02:00,N,N,Y,,,,,,,,N,N,N,,,
6808,대동반점,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,,,,수영사적공원,35.170842,129.114398,656.254605,N,N,N,,,
6809,막썰어횟집,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,631.695905,N,N,N,,,
6810,속시원한대구탕,부산광역시 수영구,Y,Y,N,N,Y,N,,매일 00:00~24:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,549.13751,N,N,N,,,
6811,통영횟집,부산광역시 수영구,N,N,N,N,N,N,,매일 11:00~02:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,519.952664,N,N,N,,,
6812,광안소대창,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
8143,소고기국밥집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
8164,청송양곱창,부산광역시 수영구,N,N,N,N,N,N,연중무휴,매일 12:00~22:30,N,N,N,,,,,,,,N,N,N,,,
9828,동명횟집,부산광역시 서구,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,N,,,http://itvplus.co.kr/home6/dongmyung/,송도오션파크,35.0727332,129.01749,234.346907,N,N,N,,,
9897,국제통닭,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
9929,원조언양불고기,부산광역시 수영구,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,Y,,,,광안리 해수욕장,35.1537687,129.118499,624.637173,N,N,N,133,16,
9930,홍도횟집,부산광역시 수영구,N,N,N,N,Y,N,,매일 11:00~01:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,516.143031,N,N,N,,,"스페셜물회,활어매운탕,물회,전복물회"
9933,순살빵(남천점),부산광역시 수영구,Y,Y,N,N,N,N,,매일 08:00~23:59,N,N,N,,,,,,,,N,N,N,,,
9943,원다방,부산광역시 기장군,N,N,N,N,N,N,,매일 09:00~23:00,N,N,N,,,,일광해수욕장,35.2632382,129.233837,282.071959,N,N,N,,,
11457,닭굽는마을(남부면점),부산광역시 서구,N,N,N,N,Y,N,연중무휴,매일 00:00~24:00,N,N,N,,,,천마산조각공원,35.0886237,129.018149,651.258001,N,N,N,,,
11568,삼호횟집,부산광역시 수영구,Y,N,N,N,Y,Y,,"평일 11:00~23:00, 주말 11:00~24:00",N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,578.786457,N,N,N,,,
11569,삼오불고기,부산광역시 수영구,N,N,N,N,N,N,수요일,매일 17:30~22:30,N,N,N,,,,,,,,N,N,N,,,
11575,우리장횟집,부산광역시 수영구,N,N,N,N,N,N,,매일 00:00~24:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,532.990858,N,N,N,,,
11576,스위스제과,부산광역시 수영구,N,N,N,N,Y,N,,매일 06:30~00:00,N,N,N,,,,,,,,N,N,N,,,
11583,진선식육식당,부산광역시 기장군,N,N,N,N,Y,N,,,N,N,Y,,,,일광해수욕장,35.2632382,129.233837,234.320771,N,N,N,,,
11585,해운대31cm해물칼국수,부산광역시 기장군,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
13389,해성식당,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
13394,의령식당,부산광역시 해운대구,N,N,N,N,Y,N,,매일 08:30~21:00,N,N,N,,,,,,,,N,N,N,,,
13440,남천끝집고기,부산광역시 수영구,Y,N,Y,N,N,Y,,매일 11:30~23:30,N,N,N,전화예약,,,,,,,N,N,N,,,
13444,림스치킨(남천점),부산광역시 수영구,N,N,N,N,N,N,,매일 14:00~01:00,N,N,N,,,http://www.limschicken.co.kr/,,,,,N,N,N,,,
13445,오토스레스토랑,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
13448,70년대식연탄구이(수영직영점),부산광역시 수영구,N,N,N,N,N,N,,매일 16:00~03:00,N,N,N,,,,수영사적공원,35.170842,129.114398,558.320819,N,N,N,,,
13450,영동횟집,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,Y,,,,광안리 해수욕장,35.1537687,129.118499,578.786457,N,N,N,,,
13451,광안리막창집,부산광역시 수영구,Y,N,N,N,Y,N,월요일,,N,N,Y,,,http://www.instagram.com/gwangalli_makchang_house,광안리 해수욕장,35.1537687,129.118499,601.413301,N,N,N,,,
13452,곰포횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,522.324843,N,N,N,,,
13453,퇴근길자연산횟집,부산광역시 수영구,N,N,N,N,N,N,,"매일 12:00~22:00, 매일 14:30~17:00",N,N,N,,,http://bssy0042.fordining.kr/,,,,,N,N,N,,,
13466,치킨신드롬(일광점),부산광역시 기장군,N,N,N,N,Y,N,,매일 15:00~01:00,N,N,N,,,http://www.syndromeoc.com/,일광해수욕장,35.2632382,129.233837,254.519941,N,N,N,,,
15662,복래헌(福來軒)후쿠라이켄,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
15667,선창횟집,부산광역시 해운대구,Y,N,N,N,Y,N,,매일 11:30~23:00,N,N,N,,,,,,,,N,N,N,,,1인
15716,소백산갈비,부산광역시 수영구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
15717,18번완당,부산광역시 수영구,N,N,N,N,Y,N,월요일,매일 10:00~20:00,N,N,Y,,,http://cityfood.co.kr/h9/18wandang,,,,,N,N,N,,,
15724,솔밭,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
15728,삼삼초장집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,578.786457,N,N,N,,,
15729,동방분식,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
15732,맥심다방,부산광역시 수영구,N,N,N,N,N,N,,매일 12:00~21:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,615.207483,N,N,N,,,
17832,동녘돈까스(송도본점),부산광역시 서구,N,Y,N,N,Y,Y,일요일,매일 11:00~21:00,N,N,Y,전화예약,,"https://eastdon.modoo.at,https://blog.naver.com/eastdon",송도해상케이블카,35.0768815,129.022874,634.31436,N,Y,Y,,,
17930,경북횟집,부산광역시 해운대구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,,,,,,N,N,N,,,
17932,스탠다드,부산광역시 해운대구,N,N,N,N,Y,N,일요일,"평일 20:00~02:00, 주말 20:00~03:00",N,N,N,,,https://www.instagram.com/haeundae_standard/,해운대해수욕장,35.1590427,129.160115,472.19663,N,N,N,,,
17984,푸른산장,부산광역시 수영구,N,N,N,N,Y,N,연중무휴,매일 09:30~22:00,N,N,Y,,,,,,,,N,N,N,,,"소금구이,양념 불고기"
17986,간이역,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
17989,못잊어,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
17993,옵스(제과점),부산광역시 수영구,N,N,N,N,N,N,,평일 09:00~22:00,N,N,N,,,"http://ops.co.kr,https://blog.naver.com/opsbakery0,https://www.instagram.com/opsbakery_/",,,,,N,N,N,,,
20163,총각횟집,부산광역시 서구,Y,N,N,N,N,N,,매일 10:00~22:00,N,N,N,온라인예약,네이버,,송도오션파크,35.0727332,129.01749,109.44986,N,N,N,,,
20164,비비큐치킨(부산송도점),부산광역시 서구,N,N,N,N,Y,N,,매일 11:00~24:00,N,N,N,전화예약,,http://www.odr.kr/mqgir6,송도해상케이블카,35.0768815,129.022874,688.870849,N,N,N,,,
20294,사까에(파라다이스호텔부산점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,https://www.busanparadisehotel.co.kr/dining/restaurants.do?seq=4,해운대해수욕장,35.1590427,129.160115,359.827515,N,N,N,,,
20296,파라다이스호텔부산크리스탈가든,부산광역시 해운대구,N,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,,,https://www.busanparadisehotel.co.kr/dining/bar.do?seq=9,해운대해수욕장,35.1590427,129.160115,359.827515,N,N,N,,,
20300,파라다이스호텔 룸서비스,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
20306,파라다이스호텔 부산 부티크 베이커리,부산광역시 해운대구,Y,Y,N,N,Y,N,,,N,N,N,"전화예약,온라인예약",네이버,https://www.busanparadisehotel.co.kr/dining/bar.do?seq=10,,,,,N,N,N,,,
20376,진달래횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
20377,천대장횟집,부산광역시 수영구,N,N,N,N,N,N,,매일 10:00~23:30,N,N,N,,,,민락수변공원,35.1582645,129.131484,455.453323,N,N,N,,,
20378,도농 숯불갈비,부산광역시 수영구,N,N,N,N,N,N,,매일 11:30~22:00,N,N,N,,,,,,,,N,N,N,,,
20381,페로어페로(광안리점),부산광역시 수영구,Y,Y,N,N,N,Y,연중무휴,매일 10:00~22:00,N,N,Y,전화예약,,http://instagram.com/pelo_a_pelo,,,,,N,N,N,,,
20384,수빈,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
20386,신라횟집,부산광역시 수영구,Y,N,N,N,Y,N,연중무휴,평일 10:30~22:30,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,526.668587,N,N,N,,,"광어회,모듬회,도다리세꼬시,우럭회"
22798,멕시칸 치킨(등대점),부산광역시 서구,N,N,N,N,Y,N,,,N,N,N,,,,부산공동어시장,35.0884428,129.0251,655.015038,N,N,N,,,
22919,소프트리(해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,219.782986,N,N,N,,,
22923,수영호횟집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
22925,영변횟집,부산광역시 해운대구,N,N,N,N,N,N,연중무휴,매일 11:00~21:30,N,N,N,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,332.633435,N,N,N,,,
22927,언덕위의집,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
22930,해운대1972낙지볶음,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
22941,메종카페,부산광역시 사하구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
22943,유가네닭갈비(다대점),부산광역시 사하구,Y,N,Y,N,Y,N,,매일 11:00~22:00,N,N,N,,,"http://yoogane.co.kr,https://www.facebook.com/yoogane1,https://www.instagram.com/yoogane/",,,,,N,N,N,,,
23001,비취생갈치 우정아구찜,부산광역시 수영구,N,N,N,N,N,N,,매일 11:00~20:30,N,N,N,전화예약,,,,,,,N,N,N,,,
23002,여미(YUMMY),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
23003,뉴부산횟집,부산광역시 수영구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,,,,,,N,N,N,,,"모듬회,물회,회비빔국수,회정식"
23007,진미언양불고기,부산광역시 수영구,N,N,N,N,Y,N,,매일 11:30~01:00,N,N,N,,,https://jinmi1982.com,광안리 해수욕장,35.1537687,129.118499,675.255962,N,N,N,,,
23008,언양불고기 부산집본가,부산광역시 수영구,Y,N,N,N,Y,Y,,매일 11:00~22:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,686.147525,N,N,N,,,
23011,단추,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
23017,황우장사,부산광역시 수영구,N,Y,N,N,Y,N,,,N,N,N,전화예약,,,수영사적공원,35.170842,129.114398,557.994767,N,N,N,,,
23018,갈치찌개가맛있는집,부산광역시 수영구,N,N,N,N,N,N,,매일 11:30~21:00,N,N,N,,,,수영사적공원,35.170842,129.114398,566.426173,N,N,N,,,
