식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명
143429,날개와다리,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,매일 12:00~24:00,N,N,Y,전화예약,,,거리공원,37.49975,126.8916,354.752023,N,N,N,
166892,백두산감자탕&장군보쌈,서울특별시 영등포구,100,0,N,N,N,N,Y,N,,매일 07:00~23:00,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,410.351593,N,N,N,
166932,갈비명가가족천하함흥냉면,서울특별시 영등포구,280,0,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,418.483684,N,N,N,"한우등심양념구이,한우차돌박이,한우설화꽃살,한우명품등심"
166984,전통칼국수,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 10:00~22:00,N,N,N,N,,,거리공원,37.49975,126.8916,604.431322,N,N,N,
166995,본죽 대림역점,서울특별시 영등포구,5,30,N,Y,N,N,Y,N,,"매일 09:30~21:00, 일요일 10:00~20:00",N,N,Y,N,레드테이블,https://www.bonif.co.kr/menu/list?brdCd=BF101,거리공원,37.49975,126.8916,332.624535,N,N,N,
187899,형제정왕소금구이,서울특별시 영등포구,16,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,668.941981,N,N,N,
187972,황금장어,서울특별시 영등포구,48,130,N,N,N,N,Y,N,,매일 10:30~23:00,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,485.973684,N,N,N,
208458,두봉집,서울특별시 영등포구,12,8,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,398.862021,N,N,N,
208503,원할머니보쌈족발 대림점,서울특별시 영등포구,64,0,N,N,N,N,Y,N,연중무휴,매일 11:30~23:00,N,N,Y,N,레드테이블,"http://bossam.co.kr/,https://www.facebook.com/WonGrandma/,https://www.instagram.com/wongrandma/",거리공원,37.49975,126.8916,526.946784,N,N,N,"새싹쟁반무침면,의성마늘떡보쌈,더덕명태회보쌈"
208525,시온김밥,서울특별시 영등포구,16,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,613.68712,N,N,N,
227867,무진장쌈밥,서울특별시 영등포구,16,32,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,570.8881,N,N,N,
227899,최고집대림1호점,서울특별시 영등포구,32,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,312.527784,N,N,N,
228009,롯데리아대림역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 09:00~22:00,N,N,Y,N,,http://www.lotteria.com/,거리공원,37.49975,126.8916,255.828114,N,N,N,
247653,미소식당,서울특별시 영등포구,20,0,N,N,N,N,Y,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,485.587053,N,N,N,
247660,네네치킨 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 12:00~01:00,N,N,Y,전화예약,,http://prq.co.kr/prq/page/303,거리공원,37.49975,126.8916,895.343322,N,N,N,
247674,푸주옥,서울특별시 영등포구,48,56,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,N,,,거리공원,37.49975,126.8916,498.587286,N,N,N,
267881,진부령본가황태촌 대림동점,서울특별시 영등포구,64,16,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,584.262902,N,N,N,
267899,대동강호프,서울특별시 영등포구,10,40,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,396.035445,N,N,N,
267924,로얄커피호프,서울특별시 영등포구,3,40,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,261.636405,N,N,N,
268065,연변냉면,서울특별시 영등포구,100,250,N,N,N,N,Y,N,연중무휴,매일 10:30~24:00,N,N,Y,전화예약,레드테이블,,거리공원,37.49975,126.8916,269.937337,N,N,N,
268096,원조옛날짜장,서울특별시 영등포구,22,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,753.608207,N,N,N,
311670,왕기마라향과,서울특별시 영등포구,10,60,Y,N,N,N,Y,Y,,"평일 11:00~02:00, 주말 11:00~02:00",N,N,Y,전화예약,레드테이블,http://blog.kbmyshop.com/%EC%99%95%EA%B8%B0%EB%A7%88%EB%9D%BC%ED%96%A5%EA%B3%BC,거리공원,37.49975,126.8916,378.469779,N,N,N,
311698,설악산냉면,서울특별시 영등포구,130,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,447.46238,N,N,N,
311706,부자촌,서울특별시 영등포구,14,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,731.899076,N,N,N,
311860,피자스쿨 대림우성점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,https://pizzaschool.net/,거리공원,37.49975,126.8916,358.000583,N,N,N,
336692,더존식당,서울특별시 영등포구,20,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,377.567247,N,N,N,
336861,뚜레쥬르 대림3동점,서울특별시 영등포구,4,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,http://www.tlj.co.kr/,거리공원,37.49975,126.8916,567.302625,N,N,N,
365094,풍천민물장어직판장,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,"평일 15:00~01:00, 주말 11:00~01:00",N,N,N,전화예약,,,거리공원,37.49975,126.8916,353.223421,N,N,N,
395538,청학동빈대떡,서울특별시 영등포구,20,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,583.230327,N,N,N,
395759,이디야커피 대림역점,서울특별시 영등포구,10,17,N,N,N,N,Y,N,,"평일 07:30~02:00, 공휴일 08:00~02:00",N,N,Y,N,레드테이블,"http://www.ediya.com/,http://instagram.com/ediya.coffee",거리공원,37.49975,126.8916,366.157645,N,Y,Y,
395813,이디야커피 대림3동점,서울특별시 영등포구,70,0,N,N,N,N,Y,N,,"평일 07:30~23:00, 주말 08:00~23:00",N,N,Y,N,레드테이블,"http://www.ediya.com/,http://instagram.com/ediya.coffee",거리공원,37.49975,126.8916,578.250813,N,Y,Y,
426982,포마토 대림2호점,서울특별시 영등포구,40,0,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,440.718507,N,N,N,
427010,화룽마라룽샤,서울특별시 영등포구,42,0,N,N,N,N,Y,N,연중무휴,매일 11:00~02:00,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,440.718507,N,N,N,
427058,범스커피,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,,"평일 09:00~22:00, 주말 12:00~22:00",N,N,N,전화예약,,http://beomscoffee.modoo.at/,거리공원,37.49975,126.8916,401.102388,N,N,N,
427117,공차 대림점,서울특별시 영등포구,24,0,N,N,N,N,Y,N,,,N,N,Y,N,,,거리공원,37.49975,126.8916,440.718507,N,N,N,
427183,뚜레쥬르 대림우성점,서울특별시 영등포구,12,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,http://www.tlj.co.kr/,거리공원,37.49975,126.8916,318.089932,N,N,N,
462468,강창구진순대 대림점,서울특별시 영등포구,64,24,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,N,레드테이블,"http://www.jinsoondae.com/,http://blog.naver.com/kangsundae",거리공원,37.49975,126.8916,625.651386,N,N,N,
462480,복돼지짬뽕,서울특별시 영등포구,70,0,N,N,N,N,Y,N,연중무휴,매일 10:09~21:00,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,622.779605,N,N,N,
462546,입큰오리,서울특별시 영등포구,3,32,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,Y,"전화예약,온라인예약","네이버 , 레드테이블",https://duckdl.modoo.at,거리공원,37.49975,126.8916,307.56094,N,N,N,
462618,미국캘리포니아우육면,서울특별시 영등포구,110,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,462.87799,N,N,N,
502177,홍중샤브샤브,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,매일 00:00~24:00,N,N,N,N,,http://m.blog.naver.com/tjflfndjtn78/220796470333,거리공원,37.49975,126.8916,298.942319,N,N,N,
502232,카페4776,서울특별시 영등포구,26,0,N,N,N,N,Y,N,토요일,매일 07:00~21:00,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,695.681211,N,N,N,
525156,커피베이 대림3동사거리점,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,567.302625,N,N,N,
531646,시따따 대림점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 10:30~22:30,N,N,N,N,,,거리공원,37.49975,126.8916,367.388278,N,N,N,
539932,연변냉면 2호점,서울특별시 영등포구,100,250,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,378.469779,N,N,N,
553765,신룽푸마라탕 대림점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,매일 11:00~23:00,N,N,N,전화예약,,,거리공원,37.49975,126.8916,369.667505,N,N,N,
559282,또봉이통닭 대림점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,전화예약,,,거리공원,37.49975,126.8916,401.102388,N,N,N,
561992,장터국밥,서울특별시 영등포구,36,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,거리공원,37.49975,126.8916,483.596075,N,N,N,
583173,방스만두전골,서울특별시 영등포구,24,16,Y,N,N,N,Y,Y,,매일 10:00~22:00,N,N,N,전화예약,레드테이블,http://www.bangsmandoo.co.kr/,거리공원,37.49975,126.8916,447.098534,N,N,N,
589791,마니양,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 15:00~03:00,N,N,N,N,,,거리공원,37.49975,126.8916,395.173898,N,N,N,
590662,들마루,서울특별시 영등포구,58,0,Y,N,N,N,Y,Y,일요일,매일 11:30~22:00,N,N,N,전화예약,레드테이블,,거리공원,37.49975,126.8916,482.450649,N,N,N,
609435,유정각,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,,N,N,Y,전화예약,,,거리공원,37.49975,126.8916,363.281749,N,N,N,
629850,해성양꼬치,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 14:00~03:00,N,N,N,N,,,거리공원,37.49975,126.8916,238.302759,N,N,N,
658733,진달래장국,서울특별시 영등포구,10,36,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,Y,N,레드테이블,,거리공원,37.49975,126.8916,331.28099,N,N,N,
680894,와이비양꼬치,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.02-6339-9188.ezbuilder.co.kr/,거리공원,37.49975,126.8916,729.523654,N,N,N,
703259,세미즈카페,서울특별시 영등포구,30,0,Y,Y,N,N,Y,N,,"평일 10:00~22:00, 주말 11:00~21:00",N,N,N,N,레드테이블,http://semmyscafe.7x7.kr,거리공원,37.49975,126.8916,729.523654,N,N,N,
711714,신강양꼬치,서울특별시 영등포구,40,0,Y,N,N,N,Y,N,연중무휴,매일 12:00~02:00,N,N,Y,전화예약,레드테이블,,거리공원,37.49975,126.8916,436.461758,N,N,N,
712423,피자스쿨 도림점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:00~22:30,N,N,Y,N,,https://pizzaschool.net/,거리공원,37.49975,126.8916,401.102388,N,N,N,
768656,쿠키굽는고양이,서울특별시 영등포구,0,0,N,N,N,N,Y,N,"주말, 공휴일",평일 08:30~20:00,N,N,N,온라인예약,네이버,http://www.instagram.com/cu_cub_cat,거리공원,37.49975,126.8916,404.356897,N,Y,Y,
783593,얼땅쟈,서울특별시 영등포구,72,0,N,Y,N,N,Y,Y,연중무휴,매일 11:00~02:00,N,N,N,전화예약,레드테이블,,거리공원,37.49975,126.8916,315.787638,N,N,N,
871090,못난이꽈배기 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,거리공원,37.49975,126.8916,470.991199,N,N,N,
874262,그린퓨전,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,614.116141,N,N,N,
878314,씨에스유통 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,399.083365,N,N,N,
883993,빽다방 대림역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 08:00~21:00,N,N,Y,N,,,거리공원,37.49975,126.8916,236.276969,N,N,N,
884081,블랙오션(黑海),서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,354.84464,N,N,N,
884095,대청산,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,236.276969,N,N,N,
929901,오엔708,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,,매일 10:00~20:00,N,N,N,전화예약,레드테이블,,거리공원,37.49975,126.8916,533.423615,N,N,N,
949272,내고향집,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,200.448567,N,N,N,
950080,대천부훠궈 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,312.527784,N,N,N,
952117,아마렐로,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,822.45112,N,Y,Y,
954504,중화요리 도시락,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,거리공원,37.49975,126.8916,545.01701,N,N,N,
956029,나도람키친,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,607.007158,N,N,N,
956201,아향부 꼬치마을 본점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,매일 10:00~02:00,N,N,N,전화예약,,,거리공원,37.49975,126.8916,200.448567,N,N,N,
956212,입큰오리 3호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,236.276969,N,N,N,
956449,내고향맛집,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,367.085204,N,N,N,
956802,한마음C&C,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,518.74929,N,N,N,
958241,황금커피호프,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 10:30~24:00,N,N,N,N,,,거리공원,37.49975,126.8916,445.832217,N,N,N,
966702,교촌치킨 대림2호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,401.102388,N,N,N,
968248,커피 이연,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,624.185654,N,N,N,
968462,두일추 양탕,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,거리공원,37.49975,126.8916,445.832217,N,N,N,
789,OK Burger 여의도점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"수제버거,햄버거,고추튀김,캐주얼한,데이트"
793,콘타이수끼,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
802,후와후와 여의도점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
806,제일제면소 여의도IFC몰점,서울특별시 영등포구,150,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,샤브샤브/제일우동/소불고기달걀덮밥
811,크레이지후라이 여의도점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
818,우담,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"김치찌개,삼겹살,부대찌개"
2286,빽다방,서울특별시 영등포구,5,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"아메리카노,원두커피"
3551,카페에이븐,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
4073,당산떡볶이,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
4096,계절식당&포차,서울특별시 영등포구,0,20,N,N,N,N,N,N,"토, 일요일",,N,N,N,N,,,,,,,N,N,N,
5770,금돈식당,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
8180,진원식당,서울특별시 영등포구,0,18,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,한삭
8237,형제정육식당,서울특별시 영등포구,80,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"돼지한마리,소한마리,육회,꽃살"
9094,ing 치킨 신길점,서울특별시 영등포구,20,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,치킨
9236,유로코피자 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
9348,오늘와인한잔 영등포구청점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
9678,미스터빠삭 신길점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,월요일,매일 11:00~21:00,N,N,Y,N,레드테이블,,,,,,Y,N,N,
9866,만면희색 영등포타임스퀘어점,서울특별시 영등포구,30,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"초계국수,소고기국수,육회비빔국수"
10133,만족오향족발 당산역점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
10824,본죽 선유도역점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"전복죽, 쇠고기야채죽, 낙지김치죽, 불고기비빔밥, 매콤낙지비빔밥"
11315,양고바우설렁탕,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,연중무휴,매일 00:00~24:00,N,N,Y,전화예약,레드테이블,,,,,,N,N,N,
14187,이필당 왕족발보쌈 본점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
15625,전문가,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"친절하고,신선한,케이크,연극,시장"
16692,김밥천국성애병원점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
18603,당산돈,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,삼겹살
20414,오한수 우육면가,서울특별시 영등포구,54,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"홍콩우육탕면,군만두,청경채도가니탕"
21944,크레올,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
22318,루고 여의나루점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
22416,더치앤빈 당산점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
22703,쥐풍수타면,서울특별시 영등포구,10,45,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,면류 중찬
23153,이스트우드,서울특별시 영등포구,18,0,N,Y,N,N,N,N,"설날, 추석 당일",,N,N,N,N,,,,,,,N,N,N,"EWD CAP,  Aussie Iced Coffee, 밀푀유, 에그타르트"
25517,팔공티 당산역사점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
26041,주유별장 (여의도점),서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"비빔밥,막걸리"
26298,카페타임즈,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
27734,구디롤앤커피,서울특별시 영등포구,13,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
28167,본래순대 당산점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
28763,UNIBAR,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
29151,르사이공 양평롯데마트점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
29967,경성찹쌀꽈배기 영등포역점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,꽈배기
33745,티블랙 문래점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
35215,피자쏭 구로점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
36451,파육삼겹살,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"삼겹살,곱창전골,명이나물,불고기,막걸리"
37183,디디카페,서울특별시 영등포구,12,0,Y,Y,N,N,N,N,일요일/명절연휴 ,,N,N,N,N,,,,,,,N,N,N,아메리카노/카라멜마끼아또/버블티
37286,불닭발동대문엽기떡볶이,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
40273,1투3치킨호프당산점,서울특별시 영등포구,12,0,Y,Y,N,N,N,N,명절 당일,,N,N,N,N,,,,,,,N,N,N,"후라이드치킨, 양념치킨"
41352,잔비어유,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
41527,조이카페,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
41767,알치킨까페,서울특별시 영등포구,0,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"치킨,피자,국물떡볶이"
42685,태양닭발,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
43074,평화,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
44071,프링크앤드링크,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
46111,케이펍 IFC점,서울특별시 영등포구,118,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,떡볶이/닭껍질튀김/케이프라이드치킨
46237,해물포차 jin,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
46648,모리라멘,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
47876,테이스팅룸 IFC몰점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
48209,도군이네쭈꾸미집,서울특별시 영등포구,10,0,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,쭈꾸미
48282,돈기부여 (한양분식),서울특별시 영등포구,8,0,N,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"수제돈까스, 고구마치즈롤까스"
48423,미성참숯꼼장어,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
48963,후미꼬,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
49693,생활맥주 영등포구청점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
50837,선우어묵,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
51136,카페 미라클,서울특별시 영등포구,20,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,아메리카노/카페라떼/바닐라라떼
52051,매머드커피 대방역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
52712,툇마루집,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
53307,홍무양꼬치,서울특별시 영등포구,26,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"양꼬치, 양갈비살, 탕수육"
53343,펭귄카페,서울특별시 영등포구,15,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"보름달푸딩, 펭귄커피, 와플, 스모어토스트"
54673,담소즉석떡볶이,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
54978,다올포차,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
55464,라떼떼커피 문래점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
55632,금화쿵푸,서울특별시 영등포구,40,0,N,Y,N,N,N,N,일요일/법정공휴일 ,,N,N,N,N,,,,,,,N,N,N,마라탕/마라샹궈/꿔바로우/간장계란밥
58040,주택커피 본점,서울특별시 영등포구,0,5,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"아메리카노, 헤이즐넷아메리카노,카페라떼"
58141,만두여행 쫄면&떡볶이 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
58475,백촌진짜대구막창 문래점,서울특별시 영등포구,5,0,N,N,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,대구막창
59473,누구나포차,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
59641,맛있는센스,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
61345,야미,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
63068,띵크커피 롯데백화점영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
63386,칠성집,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
63719,마라샤브,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
63811,또래오래 신길점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
66093,디페스타,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
66223,장인닭갈비 영등포홈플러스점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
68033,돈까스박스,서울특별시 영등포구,0,0,N,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,돈까스
68083,쌀국수&마라탕,서울특별시 영등포구,4,15,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,중국전통쌀국수.
