식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
59108,만선포차,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포시립도서관,34.80355,126.4031,612.420622,N,N,N,,운영중
59109,원산오리탕,전라남도 목포시,48,68,N,N,N,N,Y,N,,매일 09:30~21:30,N,N,N,N,,,노을공원,34.80896,126.3658,760.362007,N,N,N,,운영중
59379,비치수산,전라남도 목포시,0,0,Y,N,N,N,N,N,마지막주 화요일,,N,N,N,N,,,,,,,N,N,N,"광어, 낙지, 참돔",운영중
59893,동네포차&수산 2호점,전라남도 목포시,24,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"매운탕, 꼼장어",미확인
60583,고메쇼콜라,전라남도 목포시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
61979,껍데기클라쓰 목포평광점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
62896,백년국밥,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
68035,송원바비큐 연산산정점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
69148,멕시카나치킨 포미연산점,전라남도 목포시,10,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"후라이드치킨, 양념치킨, 뿌리고치킨",미확인
69554,현미식당,전라남도 목포시,40,40,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,176.294962,N,N,N,,운영중
69559,동수원세꼬시,전라남도 목포시,45,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
69562,성림각,전라남도 목포시,16,0,N,N,N,N,Y,N,,,N,N,Y,N,,,노을공원,34.80896,126.3658,442.006375,N,N,N,,운영중
69563,우성치킨호프,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,290.486466,N,N,N,,운영중
69565,중화루,전라남도 목포시,0,40,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,44.451418,N,N,N,,운영중
69566,원조가락지,전라남도 목포시,0,68,N,N,N,N,Y,N,,,N,N,N,N,,,목포시립도서관,34.80355,126.4031,757.227025,N,N,N,,운영중
69572,코리아왕서방,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,노을공원,34.80896,126.3658,436.193694,N,N,N,,운영중
69574,전주성,전라남도 목포시,28,8,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,646.512586,N,N,N,,운영중
69575,돌분식,전라남도 목포시,20,32,N,N,N,N,Y,N,,평일 11:00~19:30,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,581.086788,N,N,N,,운영중
69577,바다 양푼이 동태탕,전라남도 목포시,0,150,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,Y,N,,https://youtu.be/XMj5-GNfOrA,,,,,N,N,N,,운영중
69579,파도식육식당,전라남도 목포시,44,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,642.613016,N,N,N,,운영중
69581,제일식당,전라남도 목포시,0,60,N,N,N,N,Y,N,,매일 06:00~20:00,N,N,Y,N,레드테이블,,노을공원,34.80896,126.3658,374.622718,N,N,N,,운영중
69583,큰바다횟집,전라남도 목포시,12,120,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,103.130776,N,N,N,,운영중
69584,이곳에오면,전라남도 목포시,28,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,451.869237,N,N,N,,운영중
69586,왕뚜껑식육식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,487.101595,N,N,N,,운영중
69588,통투세마리치킨목포점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,전화예약,,,목포 관광특구,34.81188,126.3923,133.74549,N,N,N,,운영중
69590,종가집,전라남도 목포시,19,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,노적봉,34.78693,126.3846,107.489647,N,N,N,,운영중
69597,새명성식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,489.680509,N,N,N,,운영중
69599,시골뷔페식당,전라남도 목포시,0,0,N,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,N,,,목포 오포대,34.7915,126.3763,40.441687,N,Y,Y,,운영중
69600,하당골,전라남도 목포시,20,0,N,N,N,N,Y,N,,매일 15:00~22:00,N,N,N,N,,,목포평화광장,34.79666,126.4338,591.622803,N,N,N,,운영중
69601,섬마을식당,전라남도 목포시,44,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,818.043308,N,N,N,,운영중
69602,신흥해장국,전라남도 목포시,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포시립도서관,34.80355,126.4031,898.984477,N,N,N,,운영중
69603,유달복집,전라남도 목포시,14,48,N,N,N,N,Y,N,,매일 07:30~22:00,N,N,N,N,,,목포평화광장,34.79666,126.4338,427.164805,N,N,N,,운영중
69606,해원횟집,전라남도 목포시,0,36,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,603.706483,N,N,N,,운영중
69608,황궁쟁반짜장목포점,전라남도 목포시,17,0,N,N,N,N,Y,N,월요일,,N,N,Y,N,,,멜라콩다리 비석,34.7939,126.3879,716.612976,N,N,N,,운영중
69609,명인집,전라남도 목포시,18,0,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,노적봉,34.78693,126.3846,48.205488,N,N,N,,운영중
69814,엄지가든,전라남도 목포시,80,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,육회가마솥집밥.가마솥집밥,운영중
70646,동경횟집,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
73802,바다천국,전라남도 목포시,0,0,Y,N,N,N,N,N,마지막주 화요일,,N,N,N,N,,,,,,,N,N,N,"참돔회, 낙지, 광어회",운영중
74225,그냥,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
75395,영란회집,전라남도 목포시,28,36,Y,N,N,N,N,N,"설날, 추석 당일",,N,N,N,N,,,,,,,N,N,N,"민어회,매운탕,보양식,고급진,회무침",미확인
78032,카페브리즈,전라남도 목포시,34,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,플레인스콘,운영중
78090,임실N치즈피자 목포연산점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
79070,부두어물상회,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
79139,BBQ치킨 목포용해점,전라남도 목포시,62,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"황금올리브치킨, 시크릿 양념치킨, 치즐링",운영중
79286,맛대맛장어,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
79751,영암수산,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
81006,본가신촌설렁탕,전라남도 목포시,0,0,N,N,N,N,Y,Y,,매일 10:00~21:30,N,N,N,전화예약,,,갓바위 문화타운,34.79368,126.421,304.77602,N,N,N,,운영중
81007,송도갈비명가,전라남도 목포시,24,24,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,Y,N,,,목포 해상케이블카,34.79938,126.37,636.683803,N,N,N,,운영중
81009,목포김밥세상,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,414.331938,N,N,N,,운영중
81010,부뚜막아랫목,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,593.904438,N,N,N,,운영중
81012,목향식육식당,전라남도 목포시,0,24,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,N,,,노을공원,34.80896,126.3658,609.654072,N,N,N,,운영중
81013,하바드양념통닭용호점,전라남도 목포시,20,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포시립도서관,34.80355,126.4031,331.174698,N,N,N,,운영중
81014,왕십리 음식점,전라남도 목포시,20,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,162.130617,N,N,N,,운영중
81015,모꼬지죽집,전라남도 목포시,0,0,N,Y,N,N,Y,N,,평일 11:00~14:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,682.727087,N,N,N,,운영중
81016,일루와,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,758.556275,N,N,N,,운영중
81017,퍼주네국밥족발,전라남도 목포시,28,40,N,N,N,N,Y,N,,,N,N,N,N,,,노을공원,34.80896,126.3658,773.567612,N,N,N,,운영중
81018,덕성식육식당,전라남도 목포시,0,32,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,N,,,장미의거리,34.80222,126.4258,794.278641,N,N,N,,운영중
81019,사랑새선어횟집,전라남도 목포시,80,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.061-282-9888.kti114.net/,장미의거리,34.80222,126.4258,662.463787,N,N,N,,운영중
81020,해조아나고구이,전라남도 목포시,52,0,N,N,N,N,Y,N,,매일 11:30~24:00,N,N,N,N,레드테이블,,갓바위 문화타운,34.79368,126.421,372.038475,N,N,N,,운영중
81022,양반명품족발,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,전화예약,,,목포 관광특구,34.81188,126.3923,288.683713,N,N,N,,운영중
81023,초가집호프,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,651.381035,N,N,N,,운영중
81024,명동식당,전라남도 목포시,0,24,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
81028,진수성찬,전라남도 목포시,0,64,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,노을공원,34.80896,126.3658,376.979558,N,N,N,,운영중
81030,홍도전복집,전라남도 목포시,28,20,N,N,N,N,Y,N,,,N,N,Y,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,952.826747,N,N,N,,운영중
81031,밀국시,전라남도 목포시,0,44,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
81032,락식해물탕,전라남도 목포시,112,32,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,N,N,레드테이블,,갓바위 문화타운,34.79368,126.421,675.722396,N,N,N,,운영중
81034,만원가든,전라남도 목포시,0,60,N,N,N,N,Y,N,,,N,N,Y,N,,,노을공원,34.80896,126.3658,360.678889,N,N,N,,운영중
81037,삼호횟집,전라남도 목포시,12,28,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,844.168205,N,N,N,,운영중
81038,영선식당,전라남도 목포시,8,28,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,492.282003,N,N,N,,운영중
81044,유달아구탕찜,전라남도 목포시,0,60,N,N,N,N,Y,N,화요일,매일 11:00~22:00,N,N,N,N,,,노적봉,34.78693,126.3846,103.065977,N,N,N,,운영중
81046,피자나라치킨공주 전남목포1호점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.pncg.co.kr/,노적봉,34.78693,126.3846,47.511462,N,N,N,,운영중
81047,산호가든,전라남도 목포시,0,48,N,N,N,N,Y,N,,매일 12:00~21:00,N,N,N,N,,,,,,,N,N,N,,운영중
81049,가마솥명가원,전라남도 목포시,52,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,903.105545,N,N,N,,운영중
81050,덤장,전라남도 목포시,40,20,N,N,N,N,Y,N,,,N,N,Y,N,,,목포시립도서관,34.80355,126.4031,524.306211,N,N,N,,운영중
81052,암태세꼬시,전라남도 목포시,0,0,N,Y,N,N,Y,N,일요일,매일 16:00~22:00,N,N,N,N,,,목포 관광특구,34.81188,126.3923,825.569385,N,N,N,,운영중
81053,미밥상,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,노을공원,34.80896,126.3658,658.00995,N,N,N,,운영중
81056,갓두리,전라남도 목포시,28,16,N,N,N,N,Y,N,,,N,N,Y,N,,,,,,,N,N,N,,운영중
81057,바다양푼이동태탕 목포하당점,전라남도 목포시,40,32,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,314.667186,N,N,N,,운영중
81058,나루터식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,654.635813,N,N,N,,운영중
81059,목포소바,전라남도 목포시,48,0,N,N,N,N,Y,Y,,매일 11:00~17:00,N,N,N,N,레드테이블,,목포 해상케이블카,34.79938,126.37,403.545433,N,N,N,,운영중
81060,고려삼계탕,전라남도 목포시,180,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,갓바위 문화타운,34.79368,126.421,484.308671,N,N,N,,운영중
81061,짬뽕공장,전라남도 목포시,28,16,N,N,N,N,Y,N,일요일,매일 11:00~21:00,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,493.162369,N,N,N,,운영중
81063,등대식육식당,전라남도 목포시,60,60,N,N,N,N,Y,N,일요일,매일 10:00~22:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,827.505241,N,N,N,,운영중
81066,서울분식,전라남도 목포시,0,0,N,N,N,N,Y,N,화요일,매일 11:00~20:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,464.831528,N,N,N,,운영중
81067,명신식당,전라남도 목포시,15,4,N,N,N,N,Y,N,월요일,매일 09:00~20:00,N,N,N,N,,,노적봉,34.78693,126.3846,142.089518,Y,N,N,,운영중
81069,배두영과자점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,956.52005,N,N,N,,운영중
82639,뽀식이김밥나라 북항점,전라남도 목포시,36,0,N,Y,N,N,N,N,"2, 4주 화요일",,N,N,N,N,,,,,,,N,N,N,김밥.김치찌개,미확인
85794,지정환피자 목포하당점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
86015,투두,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
86604,BBQ치킨 목포하당점,전라남도 목포시,12,0,N,Y,N,N,N,N,"1, 3주 월요일",,N,N,N,N,,,,,,,N,N,N,"황금올리브치킨,바삭칸치킨,뱀파이어치킨",운영중
89259,수미,전라남도 목포시,32,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,우럭찜.우럭간국,운영중
90460,롯데리아 롯데마트목포점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
92901,찬모네맛집,전라남도 목포시,0,12,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
92902,고향식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 06:00~20:00,N,N,N,N,,,목포 관광특구,34.81188,126.3923,382.569078,N,N,N,,운영중
92909,우리뜰,전라남도 목포시,4,16,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,177.404177,N,N,N,,운영중
92911,연산한우정,전라남도 목포시,52,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
92916,신한우식육식당,전라남도 목포시,28,20,N,N,N,N,Y,N,,매일 17:00~22:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,716.140434,Y,N,N,,운영중
92918,사계절제철맛집,전라남도 목포시,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,366.695143,N,N,N,,운영중
92919,장터진땡이,전라남도 목포시,0,68,Y,Y,N,N,Y,N,연중무휴,매일 10:00~22:00,N,N,N,N,,,목포평화광장,34.79666,126.4338,521.503207,N,N,N,,운영중
92920,한라정,전라남도 목포시,0,48,N,N,N,N,Y,N,월요일,매일 11:30~22:00,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,534.258025,N,N,N,,운영중
92923,옹구회관,전라남도 목포시,0,72,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,478.268328,N,N,N,,운영중
92926,남경회관,전라남도 목포시,48,36,N,N,N,N,Y,N,수요일,매일 10:00~21:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,536.959332,N,N,N,,운영중
92927,약산흑염소가든,전라남도 목포시,52,0,Y,N,N,N,Y,N,,평일 10:00~22:00,N,N,N,N,,http://cityfood.co.kr/h9/yacsan,노을공원,34.80896,126.3658,402.890178,N,N,N,,운영중
92929,오리천지,전라남도 목포시,12,36,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,N,,,,,,,N,N,N,,운영중
92930,투싼원산점,전라남도 목포시,28,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,515.054131,N,N,N,,운영중
92931,너구리식당,전라남도 목포시,24,28,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,Y,N,,,노을공원,34.80896,126.3658,390.568076,N,N,N,,운영중
92932,인순이네팥죽집,전라남도 목포시,12,28,N,N,N,N,Y,N,,,N,N,N,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,718.016647,N,N,N,,운영중
92940,계절먹거리,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포평화광장,34.79666,126.4338,520.828301,N,N,N,,운영중
92942,금성한우식당,전라남도 목포시,16,40,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
92943,처갓집양념치킨 산정점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 12:00~24:00,N,N,Y,N,,http://www.cheogajip.co.kr/,노을공원,34.80896,126.3658,502.096846,N,N,N,,운영중
92946,독도해물탕,전라남도 목포시,58,0,Y,N,N,N,Y,N,연중무휴,매일 10:00~22:00,N,N,N,전화예약,,http://cityfood.co.kr/h9/dokdoheamul,갓바위 문화타운,34.79368,126.421,515.909937,N,N,N,,운영중
92947,중화요리 다래원,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,52.169187,N,N,N,,운영중
92954,백연가든,전라남도 목포시,64,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,556.29989,N,N,N,,운영중
92955,내화촌,전라남도 목포시,94,30,N,N,N,N,Y,N,,매일 17:00~22:00,N,N,N,N,,,목포 관광특구,34.81188,126.3923,872.251856,N,N,N,,운영중
92956,돼지의전성시대,전라남도 목포시,0,56,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,370.785071,N,N,N,,운영중
92957,처갓집양념치킨 하당점,전라남도 목포시,12,0,N,N,N,N,Y,N,,,N,N,Y,N,,http://www.cheogajip.co.kr/,갓바위 문화타운,34.79368,126.421,502.604807,N,N,N,,운영중
92958,대원촌,전라남도 목포시,24,12,N,N,N,N,Y,N,,매일 08:00~21:00,N,N,N,N,,,,,,,N,N,N,,운영중
92959,장수해장국,전라남도 목포시,0,16,Y,N,N,N,Y,N,,매일 06:00~19:00,N,N,N,N,,http://mokpojangsu.dothome.co.kr,,,,,N,N,N,,운영중
92961,처갓집 양념치킨 상동점,전라남도 목포시,0,12,N,N,N,N,Y,N,,,N,N,Y,N,,http://www.cheogajip.co.kr/,,,,,N,N,N,,운영중
92962,양자강,전라남도 목포시,0,36,N,N,N,N,Y,N,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,705.131235,N,N,N,,운영중
92963,한우식육음식점,전라남도 목포시,32,32,N,N,N,N,Y,N,일요일,,N,N,N,N,,,,,,,N,N,N,,운영중
92964,이레정,전라남도 목포시,0,40,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,182.589436,N,N,N,,운영중
92967,참옻나라,전라남도 목포시,8,52,N,N,N,N,Y,N,,매일 10:00~20:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,916.314714,N,N,N,,운영중
92969,용일식육식당,전라남도 목포시,40,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,160.469726,N,N,N,,운영중
92971,고향순대,전라남도 목포시,64,64,N,N,N,N,Y,N,,매일 06:00~22:00,N,N,N,N,,,목포시립도서관,34.80355,126.4031,272.389685,N,N,N,,운영중
92973,충무김밥천국,전라남도 목포시,0,48,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
92978,지성식육식당,전라남도 목포시,48,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,867.41461,N,N,N,,운영중
92980,사계절먹거리,전라남도 목포시,8,16,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,863.659805,N,N,N,,운영중
92982,난타5000 ,전라남도 목포시,16,0,N,N,N,N,Y,N,,매일 11:00~23:30,N,N,Y,N,,,장미의거리,34.80222,126.4258,825.860073,N,N,N,,운영중
92983,도미정,전라남도 목포시,36,18,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,568.181526,N,N,N,,운영중
94488,덕촌오리숯불구이,전라남도 목포시,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"오리구이,숯불구이,오리고기,주물럭,꼬치구이",미확인
97839,형님꼬치,전라남도 목포시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
98586,제이뷔페  힘내라대한민국,전라남도 목포시,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
99002,7월7일,전라남도 목포시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
100260,밥포차,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
101246,윕스 목포하당점,전라남도 목포시,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
103090,체리베리,전라남도 목포시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
103640,요기요포차,전라남도 목포시,20,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,생선구이. 제육볶음,운영중
103833,비에뜨반미,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
103928,전주식당&돈가네,전라남도 목포시,32,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"백반, 대패삼겹살",미확인
104855,뚱보횟집,전라남도 목포시,28,0,N,N,N,N,Y,N,연중무휴,매일 10:00~22:00,N,N,N,N,네이버,http://www.061-244-4508.ezbuilder.co.kr/,노적봉,34.78693,126.3846,240.541722,N,N,N,,운영중
104858,옛날추어탕,전라남도 목포시,32,0,Y,N,N,N,Y,N,,매일 08:00~21:00,N,N,N,N,,,노적봉,34.78693,126.3846,196.43225,N,N,N,,운영중
104860,문화공간 오즈,전라남도 목포시,24,0,N,Y,Y,N,Y,Y,일요일,매일 10:00~21:00,N,N,N,N,,"https://blog.naver.com/coopwithpeace,https://withpeace.imweb.me/",노적봉,34.78693,126.3846,57.949299,N,N,N,,운영중
104861,귀빈가든,전라남도 목포시,0,36,N,N,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,662.148439,N,N,N,,운영중
104865,서울통감자탕,전라남도 목포시,20,28,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
104866,카페로,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,456.247045,N,N,N,,운영중
104867,토스트굽는사람들 비파점,전라남도 목포시,6,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,603.383267,N,N,N,,운영중
104871,투다리 시청점,전라남도 목포시,32,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.tudari.co.kr/,목포 관광특구,34.81188,126.3923,163.204538,N,N,N,,운영중
104872,신화랑반점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 서산동 보리마당&시화마을,34.78175,126.3773,254.854476,N,N,N,,운영중
104874,선창,전라남도 목포시,30,0,Y,N,N,N,Y,N,일요일,,N,N,N,N,레드테이블,,노적봉,34.78693,126.3846,205.705707,N,N,N,,운영중
104876,별미식당,전라남도 목포시,0,0,N,N,N,N,Y,N,연중무휴,"평일 07:00~24:00, 주말 07:00~17:00",N,N,N,N,,,노적봉,34.78693,126.3846,300.74188,N,N,N,,운영중
104877,최대포회포차,전라남도 목포시,40,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,92.145674,N,N,N,,운영중
104880,한잔비어,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,565.598529,N,N,N,,운영중
104881,송광반점,전라남도 목포시,24,32,N,N,N,N,Y,N,,,N,N,Y,N,,,노적봉,34.78693,126.3846,156.674383,N,N,N,,운영중
